product_id,seller_id,category,brand,price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,listing_date,seller_country,shipping_origin,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit
ea5658c8,seller_7018,Automotive Parts,VehicleCare,114.89,3.8,1412,4,203,7,1,2273,False,True,3,2025-02-19,FR,IN,1295,22,6,4,3,False,True,True,False
6d343591,seller_5124,Luxury Goods,ExclusiveItems,400.39,4.8,4752,5,555,8,1,3353,True,True,5,2024-10-07,DE,AU,374,31,9,2,22,False,False,False,False
55c478d8,seller_4648,Luxury Goods,PremiumCraft,197.92,1.1,11,2,155,39,3,145,True,True,1,2025-01-17,CA,AU,1115,104,52,3,8,False,False,False,True
881b7693,seller_5549,Fashion,CircuitMastr,143.82,3.2,98,2,70,26,3,298,False,False,2,2023-10-28,US,US,3963,229,37,3,12,False,False,False,True
d51f0428,seller_2745,Electronics,ElectroMax,156.68,3.8,46,2,102,40,1,121,True,False,1,2025-03-21,KR,US,4515,309,39,1,3,True,False,False,True
b4ca37cd,seller_5587,Pharmaceuticals,ClassicWear.,112.18,1.2,89,1,179,23,2,94,True,False,1,2024-04-28,KR,DE,366,22,0,3,1,False,False,False,True
4e99aeff,seller_1553,Luxury Goods,NaturalGl0w,82.42,3.2,97,2,197,39,4,198,False,True,1,2023-12-22,CA,GB,337,5,4,3,21,False,True,False,True
13a3e310,seller_6180,Luxury Goods,EliteDesign,129.93,3.7,2953,3,492,7,0,1321,True,True,3,2025-04-01,GB,CA,425,21,6,4,5,False,False,False,False
e5cdc64f,seller_3562,Fashion,BeautyLu×,109.14,2.6,8,1,134,31,2,224,True,True,1,2024-07-30,DE,CA,3916,248,70,2,3,False,False,False,True
f1af0612,seller_7890,Electronics,DigitalPr0,10.84,1.0,30,2,150,44,1,191,False,False,2,2023-12-09,IN,CA,3581,349,96,2,13,False,False,True,True
6c06617c,seller_6420,Fashion,ClassicWear,353.14,3.9,657,3,551,9,0,1493,True,False,3,2023-11-04,FR,FR,1110,101,38,1,7,True,False,False,False
b8f71015,seller_2431,Fashion,TrendSetter,248.52,4.7,2837,8,958,6,0,3055,True,True,3,2025-03-02,CA,IN,3135,289,38,3,15,False,False,False,False
65af543b,seller_3302,Fashion,TrendSetter,296.61,4.1,4074,4,781,2,1,3214,True,True,5,2024-07-28,AU,US,4557,141,68,0,6,False,False,False,False
e3206470,seller_5133,Automotive Parts,TechCrop,131.47,3.8,58,1,197,36,4,338,False,True,2,2024-10-03,CA,US,1890,0,64,0,18,False,False,False,True
3cd6e200,seller_9736,Cosmetics,PureSk1n,14.43,1.5,90,2,99,25,4,241,True,True,2,2023-10-08,DE,AU,3107,41,49,4,8,True,False,False,True
32144759,seller_7794,Luxury Goods,PremiumCraft,359.83,3.6,2345,9,862,12,1,2559,True,False,4,2024-06-29,FR,US,622,58,26,0,10,False,True,False,False
70f71c15,seller_1913,Automotive Parts,ElectroMx,181.64,2.1,11,2,182,14,1,80,True,False,1,2024-09-01,DE,AU,2790,52,81,3,9,True,False,False,True
c0366117,seller_1794,Fashion,FashionForward,418.0,4.8,2670,4,931,11,0,2341,True,True,3,2024-11-01,CN,GB,1732,61,19,2,15,False,False,False,False
d32ba096,seller_5570,Automotive Parts,CarTech,317.41,4.4,7553,9,228,5,0,3466,True,True,4,2024-11-24,CA,IN,3473,291,54,2,3,False,False,False,False
a9d71687,seller_8280,Electronics,TechCorp,344.97,4.2,9248,8,956,1,0,1797,True,True,3,2025-03-18,JP,CN,2792,69,98,3,23,False,False,False,False
11f5a885,seller_9599,Luxury Goods,FashionForward_,144.13,2.7,53,1,139,15,3,151,True,True,1,2023-08-29,IN,DE,3350,156,57,2,10,False,True,False,True
2d0a178d,seller_1974,Fashion,FashionForward_,92.0,2.9,87,1,63,16,1,96,True,True,1,2023-09-27,IN,GB,4497,351,37,1,8,False,False,False,True
ada5187f,seller_7225,Fashion,TrendSetter,40.01,2.6,33,1,195,32,2,338,True,True,1,2024-06-14,GB,IN,4629,3,42,2,18,False,False,True,True
a571f978,seller_8513,Electronics,DigitalPro,75.32,4.1,3533,3,267,4,0,3276,True,True,5,2024-02-06,CA,JP,1684,72,10,1,12,False,False,False,False
05076a54,seller_4291,Luxury Goods,EliteDesign,494.5,4.2,483,7,988,5,1,1517,True,True,4,2024-10-18,CA,DE,4856,470,99,3,16,False,False,False,False
447a64c3,seller_4123,Electronics,ElectroMax,120.85,4.8,791,4,915,6,1,2520,True,False,3,2024-12-07,DE,CN,4734,258,97,1,14,False,False,False,False
e8001720,seller_6076,Cosmetics,PureSkin,425.0,4.0,5054,3,679,4,1,479,True,True,3,2024-07-15,CA,IN,1034,74,0,2,10,False,False,False,False
0117d07c,seller_7066,Cosmetics,BeautyLux,157.92,3.3,14,2,165,38,3,90,True,True,2,2025-06-18,GB,AU,1068,104,40,4,5,False,False,False,True
46adcf27,seller_6597,Fashion,ClassicWear,273.99,4.1,1615,4,542,4,1,416,True,False,4,2024-08-08,GB,IN,2546,86,4,4,23,False,False,False,False
d2d8b38c,seller_4097,Pharmaceuticals,MediPharm,78.33,2.0,23,2,194,27,2,218,False,False,1,2025-05-23,CN,KR,1285,2,1,3,1,False,False,False,True
d5d2176c,seller_7141,Pharmaceuticals,DigitalPr0,193.26,2.8,37,1,119,22,4,252,False,True,1,2024-07-19,JP,IN,2981,132,73,1,14,True,False,False,True
b9414f30,seller_5658,Electronics,TechCorp,77.01,4.5,8651,8,413,6,1,3451,True,True,3,2024-01-16,FR,US,2822,44,62,1,21,False,False,False,False
dcf9eefa,seller_9743,Cosmetics,NaturalGlow,231.05,4.6,8885,3,907,6,0,1221,True,False,3,2023-10-07,KR,CN,4148,328,82,2,8,False,False,False,False
58a08a0d,seller_6311,Automotive Parts,AutoParts Pro,335.0,4.5,5122,3,311,7,1,2959,False,True,4,2025-02-15,CA,FR,2494,178,36,1,5,False,False,False,False
8cab5b39,seller_5557,Fashion,TrendSettr,75.81,2.7,12,1,151,15,2,203,True,True,1,2025-01-31,CA,GB,2422,221,43,2,20,True,False,False,True
929342f4,seller_9778,Luxury Goods,TrendSettr,142.22,2.8,39,1,167,30,2,331,False,False,2,2023-10-25,IN,CA,210,5,7,1,14,False,False,False,True
1c8068fb,seller_9298,Electronics,FashionForward_,164.48,3.5,31,1,181,23,1,43,False,True,2,2025-06-07,AU,CN,3346,225,50,1,19,False,False,False,True
50dd1c32,seller_3774,Electronics,TechCorp,50.08,3.7,1504,5,606,6,1,1180,True,False,5,2023-08-25,FR,KR,835,56,22,3,18,False,False,False,False
30e04879,seller_3930,Luxury Goods,EliteDesign,159.65,3.8,7736,7,225,3,0,2462,True,True,5,2024-08-29,IN,KR,773,35,25,0,3,False,False,False,False
7f8e0a50,seller_7549,Fashion,StyleHouse,179.41,5.0,8512,9,766,11,1,1386,True,True,4,2024-08-24,JP,DE,3858,161,58,0,0,False,False,False,False
16e5b847,seller_6759,Cosmetics,NaturalGlow,466.78,3.7,2594,8,267,2,1,2364,True,True,3,2023-07-24,GB,GB,3585,320,78,3,17,False,False,False,False
82c7fe63,seller_7306,Automotive Parts,VehicleCare,285.03,4.0,9943,7,657,1,1,1053,True,True,4,2023-08-21,KR,FR,1365,93,29,3,9,False,False,False,False
ef3ccf1f,seller_1990,Automotive Parts,AutoParts Pro,312.59,4.0,6601,9,643,1,1,2936,True,False,3,2024-07-30,US,CA,1883,45,42,1,20,False,False,False,False
946334d9,seller_7681,Cosmetics,NaturalGlow,344.54,3.9,7302,6,360,5,1,3252,True,True,5,2025-04-04,AU,CA,1350,36,29,0,10,False,False,False,False
1d4f4d63,seller_9003,Luxury Goods,FashionForward_,101.52,2.6,12,1,191,18,3,184,False,False,2,2025-02-18,KR,CA,211,5,9,4,5,False,False,True,True
3949a72b,seller_6293,Fashion,ClassicWear,127.66,4.1,793,6,860,4,0,2086,True,True,4,2024-07-01,IN,US,4061,21,59,2,14,True,False,True,False
a01d6f2d,seller_9972,Cosmetics,NaturalGlow,453.17,3.9,1141,8,383,1,1,2043,True,True,3,2023-12-31,IN,DE,955,37,0,2,3,False,True,False,False
b3f4815e,seller_3197,Luxury Goods,LuxuryBrand,377.85,4.0,2690,9,973,9,0,1312,True,True,4,2023-08-03,IN,CA,40,3,0,2,0,False,False,False,False
65680556,seller_3732,Luxury Goods,DigitalPr0,123.76,2.3,43,1,58,18,3,114,False,True,1,2024-04-09,CN,AU,741,23,9,1,21,False,False,False,True
dc4a2475,seller_1088,Electronics,CircuitMaster,366.84,4.5,3170,7,571,7,1,2358,True,True,4,2024-12-18,US,CA,2006,142,59,3,5,False,False,False,False
ab6a8e6a,seller_9078,Cosmetics,NaturalGlow,123.81,4.0,8521,3,329,7,0,1488,True,True,3,2024-02-08,CA,CA,3380,16,97,3,23,False,False,False,False
87a9a050,seller_6831,Cosmetics,GlamourCo,171.93,3.7,6472,5,559,5,1,1619,True,True,5,2023-07-22,IN,US,1304,82,47,3,6,True,False,True,False
0ac57a3e,seller_8557,Pharmaceuticals,StyleHous,117.81,1.9,87,2,117,36,3,187,True,True,1,2024-12-20,FR,FR,2275,107,50,2,19,False,False,False,True
ffb9f397,seller_5374,Automotive Parts,GlamourC0,92.04,2.1,47,1,163,27,4,187,False,True,2,2023-10-13,AU,US,1712,121,8,0,16,False,False,False,True
c38cf17a,seller_5881,Cosmetics,BeautyLux,191.18,3.0,84,1,121,27,2,295,True,False,2,2024-09-15,CA,FR,232,10,5,3,20,False,False,False,True
cfbdfa48,seller_1166,Automotive Parts,VehicleCare,242.23,3.9,3650,6,594,2,0,1368,False,True,4,2024-12-19,IN,US,2026,117,99,1,14,False,False,False,False
c9099ae2,seller_3614,Cosmetics,StyleHous,103.18,3.6,37,1,185,21,2,193,True,True,2,2025-04-24,JP,KR,1889,84,42,3,6,False,False,False,True
38de9075,seller_9676,Electronics,TechCrop,87.32,3.9,53,2,65,19,2,112,False,False,1,2024-11-08,KR,FR,4274,375,34,1,16,False,False,False,True
baec00dc,seller_4625,Fashion,FashionForward,310.06,3.5,1450,4,794,7,1,2754,True,True,3,2024-09-10,JP,DE,3330,247,53,3,19,False,False,False,False
bccf8d43,seller_4384,Luxury Goods,PremiumCraft,282.5,5.0,698,7,505,9,1,1628,True,False,5,2023-08-17,US,AU,740,56,36,4,14,False,False,False,False
179c6a1d,seller_8116,Pharmaceuticals,MediPharm,201.25,4.5,3884,5,965,12,1,2766,True,True,5,2025-02-20,KR,CN,1428,95,14,0,13,False,False,False,False
6625df2e,seller_3693,Luxury Goods,PremiumCraft,382.09,4.9,4710,8,260,6,0,2714,False,False,4,2023-11-30,GB,AU,2288,152,97,2,13,False,False,False,False
3dc078d5,seller_4520,Automotive Parts,VehicleCare,375.97,3.7,7902,8,375,7,1,818,True,True,3,2024-08-25,GB,US,1259,58,13,3,8,False,False,False,False
6c630658,seller_6303,Electronics,DigitalPr0,171.98,2.9,52,1,85,34,3,169,False,True,2,2023-11-10,JP,CA,1644,146,56,4,0,True,False,False,True
8c483357,seller_7296,Cosmetics,BeautyLux,231.35,4.6,5699,8,906,3,1,1878,True,True,5,2023-10-06,JP,JP,2608,201,38,0,16,False,False,False,False
016948d8,seller_1906,Luxury Goods,EliteDesign,154.46,3.6,9897,4,323,13,1,597,True,True,4,2024-07-07,US,CA,3773,30,84,4,22,True,False,False,False
19885a4f,seller_9035,Fashion,BeautyLu×,90.39,3.7,39,2,90,38,4,81,True,True,2,2024-01-01,DE,CA,429,18,11,0,1,True,False,False,True
fb2591c7,seller_8477,Cosmetics,NaturalGlow,322.76,4.2,7494,7,253,1,0,3390,False,True,5,2024-09-16,CN,CN,612,24,22,3,20,False,False,False,False
a14b02a1,seller_9144,Fashion,DigitalPr0,100.53,2.9,58,1,93,33,4,144,False,False,1,2024-02-27,DE,IN,64,4,2,4,7,True,False,True,True
8047ce59,seller_1170,Luxury Goods,ExclusiveItems,473.46,4.8,5930,4,242,9,1,2639,True,True,5,2023-10-10,KR,DE,2819,249,50,2,23,False,False,True,False
dc5c35cb,seller_9785,Fashion,BeautyLu×,39.97,2.9,1,2,192,35,4,235,False,False,1,2023-09-24,KR,CN,1047,80,14,3,15,False,False,False,True
a131551c,seller_9767,Automotive Parts,CarTech,240.47,4.4,9925,4,303,7,0,2736,True,False,5,2023-12-14,FR,US,1616,17,67,0,10,False,False,False,False
98baf285,seller_9623,Luxury Goods,LuxuryBrand,169.41,3.2,45,2,130,15,2,362,True,True,2,2025-05-15,AU,KR,2732,7,90,0,23,False,True,False,True
6e34275a,seller_8298,Automotive Parts,MotorMax,101.5,3.0,64,1,63,38,4,100,False,False,1,2024-03-02,FR,FR,3402,18,96,1,21,True,True,False,True
967f827b,seller_7557,Cosmetics,TechCrop,81.03,2.8,15,2,64,29,3,34,False,False,2,2024-04-22,FR,CA,1490,18,67,2,0,False,True,False,True
75e5ffae,seller_5188,Fashion,StyleHouse,361.43,4.8,2183,4,862,10,0,552,True,True,5,2024-02-27,CN,KR,4110,165,61,0,1,True,False,False,False
4b429a1e,seller_7198,Cosmetics,BeautyLux,277.49,4.1,7863,7,883,13,0,391,True,True,4,2024-08-04,FR,GB,3214,51,12,1,14,False,False,False,False
e8b97451,seller_8089,Electronics,DigitalPro,406.99,4.1,954,5,758,6,0,1477,True,False,5,2024-10-26,DE,CA,249,9,11,4,8,False,False,False,False
003e0a55,seller_2767,Luxury Goods,EliteDesign,444.61,4.7,3369,5,442,11,0,1979,True,True,3,2024-02-11,DE,CA,4718,161,15,4,18,True,False,False,False
9eba034f,seller_9657,Fashion,StyleHouse,277.64,3.6,5451,8,908,1,1,3219,True,True,3,2025-06-13,DE,FR,4005,76,49,1,0,False,False,False,False
275d9474,seller_2274,Electronics,ElectroMax,309.95,4.1,295,5,650,9,1,1672,True,True,4,2025-03-07,JP,JP,3719,338,55,3,13,False,True,False,False
004e88fe,seller_1301,Automotive Parts,VehicleCare,191.48,4.1,9972,9,353,11,1,616,False,True,4,2024-07-20,CN,CA,3151,30,92,0,21,False,True,False,False
ca1b0306,seller_5637,Automotive Parts,VehicleCare,445.2,4.9,7330,6,635,13,1,438,True,True,4,2024-03-17,CN,CN,166,6,1,3,17,False,False,True,False
3e33eece,seller_8426,Pharmaceuticals,BioMed Solutions,455.97,4.3,2734,3,811,12,0,2856,True,True,3,2023-11-20,IN,KR,1980,135,69,2,19,False,False,False,False
c5f136e2,seller_1418,Fashion,StyleHouse,359.02,4.9,5103,3,816,1,0,893,True,True,4,2024-03-11,GB,IN,2362,181,15,4,11,True,False,False,False
c0507703,seller_3702,Pharmaceuticals,MediPharm,141.8,3.7,6223,7,503,8,1,3260,True,False,4,2024-01-29,KR,GB,653,61,10,3,8,False,False,False,False
6672f803,seller_3587,Pharmaceuticals,HealthCare Plus,109.03,4.4,236,4,394,10,0,796,True,True,3,2025-05-28,IN,CA,2392,13,45,4,15,False,False,False,False
c5b9ffab,seller_4376,Luxury Goods,CircuitMastr,36.85,3.7,80,2,130,16,1,241,False,True,2,2025-04-08,KR,AU,1378,129,13,0,18,True,False,False,True
08bf6f30,seller_7817,Automotive Parts,CarTech,65.46,4.7,493,8,814,9,1,1964,True,False,4,2023-10-09,KR,CN,2075,62,48,2,22,False,False,False,False
695fad06,seller_8807,Fashion,ElectroMx,50.61,3.0,22,1,161,25,3,207,False,False,1,2024-08-12,IN,GB,2200,143,96,3,6,False,False,True,True
1ff2b8fd,seller_2917,Electronics,TechCrop,164.37,3.2,48,1,161,18,4,322,False,True,1,2023-12-28,AU,IN,4387,326,73,4,14,True,False,True,True
72b0b480,seller_6718,Pharmaceuticals,WellnessLab,285.27,3.5,2164,6,859,11,1,3419,True,True,4,2024-08-03,AU,GB,3646,27,76,4,7,False,False,False,False
3029dddd,seller_4420,Automotive Parts,ClassicWear.,121.34,1.8,49,1,199,26,1,227,False,False,1,2023-10-19,CA,US,2078,198,60,3,3,False,False,False,True
47827caf,seller_7389,Electronics,CircuitMaster,349.06,4.9,9758,4,274,2,1,1521,True,True,5,2024-08-25,CN,DE,4217,202,41,1,15,True,False,False,False
da88076f,seller_3981,Luxury Goods,DigitalPr0,180.52,2.5,7,1,75,16,3,116,False,True,2,2023-10-18,GB,AU,3564,200,35,1,23,False,False,False,True
df4bfe02,seller_7723,Cosmetics,GlamourCo,253.98,3.9,3813,7,617,11,0,819,True,True,4,2023-12-09,IN,US,23,1,0,3,9,False,False,False,False
82e08a56,seller_5345,Luxury Goods,PremiumCraft,133.89,3.7,6083,8,432,13,0,3107,True,True,5,2023-10-18,JP,DE,4845,84,49,3,14,False,False,False,False
e66225ae,seller_9958,Automotive Parts,MotorMax,172.77,4.8,3210,8,917,7,0,3057,True,True,4,2024-08-16,CN,GB,624,34,12,1,22,False,False,False,False
817c0e7c,seller_7655,Luxury Goods,PremiumCraft,189.35,4.6,4159,8,627,3,0,2369,True,False,5,2024-11-24,US,IN,3151,159,1,4,8,False,False,False,False
807765d3,seller_8713,Luxury Goods,EliteDesign,159.91,4.9,2966,5,277,10,1,1724,True,True,4,2024-04-16,CN,DE,2622,155,17,1,5,False,False,False,False
e2625725,seller_5447,Fashion,StyleHouse,63.45,3.7,44,1,84,33,2,277,False,False,1,2025-04-24,KR,KR,4149,79,55,1,22,False,False,False,True
cc424cad,seller_6515,Cosmetics,BeautyLux,201.33,3.8,7267,9,498,2,1,2924,True,True,3,2024-02-19,GB,JP,2029,30,73,4,1,False,False,False,False
0d2714bc,seller_1253,Electronics,CircuitMastr,187.23,3.1,56,2,52,38,1,260,False,True,1,2025-01-10,CA,US,3667,334,15,3,3,False,False,False,True
da5c07f9,seller_2093,Automotive Parts,VehicleCare,144.44,3.2,85,2,66,26,2,352,False,True,2,2023-11-06,GB,GB,4799,352,7,1,20,False,True,True,True
725b41dc,seller_5684,Electronics,DigitalPro,411.18,4.5,3723,4,846,12,1,2053,True,False,5,2024-12-24,GB,CN,3642,341,53,1,7,False,False,True,False
a6c1c910,seller_9949,Luxury Goods,PremiumCraft,372.93,4.8,6604,4,268,7,1,3111,True,True,5,2024-12-16,JP,IN,3789,31,82,4,0,False,False,True,False
e13b65a2,seller_3364,Fashion,ClassicWear,90.97,3.9,2767,4,496,8,1,2442,True,True,4,2025-04-14,JP,KR,3315,167,60,3,16,False,False,True,False
fd5f2312,seller_9501,Cosmetics,PureSkin,246.69,3.5,7469,5,896,12,0,3205,True,True,3,2024-09-20,CN,KR,1021,33,19,0,2,True,False,False,False
06a18f63,seller_3345,Automotive Parts,ElectroMx,118.35,1.7,4,2,86,41,1,30,False,True,1,2024-08-09,GB,GB,1094,73,12,3,3,True,False,False,True
49f7d8b7,seller_6970,Fashion,ElectroMx,58.73,2.6,76,1,52,18,4,147,True,False,2,2024-07-18,GB,FR,4571,376,86,1,8,False,False,False,True
4b610896,seller_2002,Fashion,StyleHouse,154.1,4.0,3237,6,856,9,1,2521,True,True,5,2023-08-01,CA,US,4473,307,38,3,2,True,True,False,False
4f9d26d4,seller_7353,Pharmaceuticals,MediPharm,67.47,3.6,1733,8,929,4,1,2207,True,True,5,2023-12-26,CN,IN,2313,170,72,2,19,False,False,False,False
365d0e20,seller_1764,Automotive Parts,NaturalGl0w,57.68,1.5,25,1,144,16,3,312,False,True,2,2023-12-18,KR,JP,3005,128,51,1,18,False,False,False,True
feea12b9,seller_2006,Pharmaceuticals,BeautyLu×,38.0,2.0,35,2,112,29,3,344,False,False,2,2025-02-23,US,GB,1002,83,21,0,20,False,False,False,True
3b9c2419,seller_7501,Luxury Goods,LuxuryBrand,374.45,4.5,3078,8,431,12,1,2188,True,True,5,2025-04-13,US,GB,2671,21,18,3,14,False,False,False,False
bdb52125,seller_5313,Pharmaceuticals,HealthCare Plus,220.4,4.6,4798,7,994,12,0,954,True,True,5,2024-04-04,GB,IN,750,9,18,1,23,False,True,False,False
df951490,seller_3400,Electronics,ElectroMax,486.94,4.5,7619,5,300,7,0,3591,True,True,4,2023-10-21,JP,JP,4288,133,5,4,15,True,False,False,False
0cb1c83e,seller_9773,Electronics,CircuitMaster,373.93,4.1,9760,5,576,6,1,1439,True,False,4,2024-04-16,IN,GB,797,22,14,3,2,False,True,True,False
84c03348,seller_3886,Pharmaceuticals,MediPharm,187.71,3.8,1045,3,314,3,1,1860,True,True,3,2024-09-29,IN,DE,4168,220,15,1,19,False,False,True,False
3a888796,seller_9356,Electronics,TechCrop,28.61,3.4,76,2,195,30,1,86,False,False,1,2024-11-02,CN,FR,2334,0,3,1,0,True,False,False,True
9611f056,seller_8523,Automotive Parts,TrendSettr,152.65,1.4,75,1,56,36,3,259,False,False,2,2025-01-14,AU,JP,1351,107,54,3,11,False,True,False,True
e39de954,seller_2982,Electronics,ElectroMax,291.79,4.9,6565,8,556,3,1,723,False,True,4,2024-03-21,CN,JP,203,4,7,4,10,False,False,False,False
c794542b,seller_3673,Fashion,ClassicWear,143.56,1.3,15,1,62,36,2,151,True,False,2,2024-12-20,CN,IN,2407,140,29,0,13,True,False,False,True
75eafc08,seller_3550,Cosmetics,PureSkin,151.43,4.3,193,5,494,5,1,3311,True,True,3,2025-03-07,AU,US,2824,213,37,1,10,True,True,False,False
23fa0213,seller_9010,Pharmaceuticals,BioMed Solutions,139.13,3.8,5693,5,646,1,0,3312,True,True,4,2023-09-01,JP,DE,2235,150,60,2,6,False,False,False,False
6694ef8d,seller_7785,Fashion,BeautyLu×,22.31,2.0,90,2,193,29,4,259,False,False,2,2023-08-06,FR,US,816,45,26,3,14,False,False,False,True
52be90a8,seller_3173,Electronics,TechCorp,482.39,4.6,4972,3,845,8,0,3000,True,True,4,2023-10-13,GB,GB,4701,53,26,3,6,False,False,False,False
f5c5b1a0,seller_9862,Electronics,ElectroMax,373.41,4.3,101,8,593,2,1,894,True,True,3,2025-06-15,US,CN,4078,339,22,1,16,False,False,False,False
942ed0fb,seller_8445,Luxury Goods,LuxuryBrand,107.71,4.1,4144,3,835,10,1,2888,True,True,4,2024-03-28,IN,JP,4233,37,96,4,6,False,False,False,False
4fd7911d,seller_2394,Pharmaceuticals,HealthCare Plus,472.8,4.5,5220,8,542,9,1,984,True,True,5,2025-06-18,DE,GB,2879,66,92,1,10,True,True,False,False
c0f5e1a5,seller_2111,Cosmetics,GlamourCo,102.61,4.7,1099,9,333,1,1,1357,True,True,5,2023-12-02,DE,CA,3189,22,15,4,15,False,True,False,False
bd059115,seller_7754,Fashion,TrendSetter,147.84,3.9,6690,7,584,3,1,1003,True,False,4,2025-04-20,CA,GB,846,62,11,4,8,True,False,False,False
a78b7d6f,seller_2075,Electronics,CircuitMaster,247.9,4.5,5412,8,950,10,1,2342,True,False,3,2025-01-23,CA,IN,4204,80,12,1,4,False,False,False,False
ad367377,seller_8977,Electronics,ElectroMax,152.51,4.7,7528,8,657,5,0,586,True,True,3,2023-12-23,FR,FR,3162,2,59,4,1,False,False,False,False
1a6f5735,seller_7433,Automotive Parts,AutoParts Pro,122.81,3.5,1055,4,456,11,1,752,True,True,5,2024-10-09,DE,CA,3545,188,21,1,15,False,False,False,False
d051d13d,seller_5258,Luxury Goods,LuxuryBrand,113.15,3.9,859,8,416,10,1,1715,True,True,3,2024-12-15,FR,GB,4381,363,1,0,18,False,False,False,False
8a2333fc,seller_8344,Cosmetics,GlamourCo,199.88,4.4,6328,6,515,3,0,3292,True,False,4,2024-08-20,US,FR,3211,144,82,3,5,True,False,True,False
3477a8f1,seller_6820,Fashion,FashionForward,317.79,5.0,1621,5,553,3,1,1046,False,True,5,2024-12-22,FR,GB,3271,88,91,3,15,False,False,False,False
a7e1f1fe,seller_9630,Pharmaceuticals,HealthCare Plus,159.72,4.0,6206,9,368,12,1,2559,True,False,3,2024-11-29,CN,CN,3270,159,45,3,3,False,False,False,False
09329d87,seller_9577,Electronics,TechCorp,111.84,3.6,8431,5,527,1,1,2851,True,True,4,2024-03-23,KR,CN,530,43,4,1,18,False,False,False,False
6cc41a92,seller_7687,Cosmetics,GlamourCo,465.59,5.0,3601,5,306,12,1,1842,True,True,5,2025-01-09,US,CN,1180,23,23,0,23,False,False,False,False
39a76bc0,seller_4894,Cosmetics,PureSkin,420.74,4.2,5050,4,647,4,0,1811,True,False,3,2023-11-07,CA,JP,1734,83,39,1,22,False,False,True,False
94e11697,seller_2096,Fashion,StyleHouse,294.19,4.9,2300,7,644,10,1,3487,False,True,3,2023-11-10,CN,FR,4317,211,39,2,20,False,False,True,False
95bffbb3,seller_7764,Electronics,ElectroMax,58.61,5.0,3314,8,644,8,1,876,True,True,4,2024-06-30,AU,DE,1730,34,71,3,2,False,False,False,False
ef049007,seller_2312,Pharmaceuticals,MediPharm,190.07,4.4,2496,7,714,1,0,2626,True,True,4,2025-03-29,CA,FR,1874,2,1,3,15,False,False,False,False
93e4807f,seller_4581,Luxury Goods,DigitalPr0,109.97,3.6,39,2,101,31,4,136,False,False,1,2024-12-16,KR,DE,3096,101,96,1,22,True,False,False,True
5b3302bf,seller_4083,Cosmetics,BeautyLux,265.75,4.9,7267,3,384,7,0,1830,True,True,5,2024-10-22,CA,GB,1553,79,40,1,13,True,False,False,False
9e40bfa9,seller_8437,Luxury Goods,PremiumCraft,456.03,4.4,9301,7,946,13,0,2757,True,True,4,2023-08-25,FR,FR,3189,45,89,1,19,False,True,False,False
53af915d,seller_4505,Automotive Parts,VehicleCare,427.32,3.8,9133,9,594,2,0,2881,True,True,5,2025-05-04,US,FR,3330,131,40,2,16,False,False,False,False
9f2bbd47,seller_8208,Pharmaceuticals,WellnessLab,335.26,4.5,7036,9,662,1,0,2213,True,True,5,2023-12-04,US,JP,1998,59,95,2,12,False,False,True,False
4d1c6f39,seller_6393,Electronics,TechCorp,270.76,4.4,7648,3,808,11,0,3409,False,False,5,2023-11-18,US,JP,4456,133,65,4,9,False,False,False,False
6514f10d,seller_1975,Electronics,CircuitMaster,55.84,4.7,2296,4,879,8,1,2591,True,True,3,2024-03-12,FR,GB,1038,13,23,2,3,True,False,False,False
3e4410dc,seller_3466,Cosmetics,BeautyLux,117.8,4.8,9830,9,336,2,1,3007,True,True,3,2024-01-12,IN,CA,1235,11,17,1,9,False,False,False,False
1ceef322,seller_6743,Luxury Goods,PremiumCraft,377.56,5.0,1885,5,412,5,0,1762,True,False,5,2024-11-10,DE,DE,4516,111,12,0,8,False,True,False,False
d13590e0,seller_5757,Electronics,CircuitMaster,436.18,4.2,6504,9,744,4,1,2428,True,True,3,2024-09-27,GB,AU,2159,185,54,2,7,False,False,False,False
f7c7d4f9,seller_1830,Pharmaceuticals,MediPharm,105.87,4.3,669,3,531,9,0,3533,True,True,5,2025-01-22,KR,CN,3092,162,26,0,7,True,False,False,False
eb4f24c9,seller_9794,Luxury Goods,LuxuryBrand,380.53,4.2,1069,3,454,3,0,3330,True,False,4,2024-03-03,KR,CN,1075,19,47,1,12,False,False,False,False
5f8c3768,seller_6213,Pharmaceuticals,BeautyLu×,125.51,3.8,92,2,88,24,4,108,False,True,2,2024-01-09,KR,KR,3374,15,94,4,5,False,False,False,True
30b97879,seller_6257,Pharmaceuticals,BioMed Solutions,323.05,4.0,536,9,855,2,0,1774,True,True,4,2025-03-06,KR,AU,4919,209,18,4,15,True,False,True,False
3d9d3eda,seller_1088,Luxury Goods,ExclusiveItems,168.14,4.0,5302,6,835,11,1,3274,True,True,5,2024-12-14,IN,FR,1673,17,32,0,13,False,False,False,False
e80ae93e,seller_5416,Luxury Goods,PremiumCraft,83.05,4.1,6945,4,465,3,0,2772,False,False,4,2024-10-16,CN,IN,859,78,24,4,19,False,False,False,False
